start_station_id,start_station_name,Outflow,Inflow,Net_Balance,Total_Volume
8879.02,Broadway & Van Cortlandt Park S,3936.0,4187,-251.0,8123.0
8879.03,Broadway & W 238 St,4049.0,4304,-255.0,8353.0
8897.05,W 238 St & Tibbett Ave,1728.0,1841,-113.0,3569.0
LA Metro Demo 1,LA Metro Demo 1,4.0,6,-2.0,10.0
LA Metro Demo 2,LA Metro Demo 2,12.0,10,2.0,22.0
Lab - NYC - Monolith,Lab - NYC - M,1.0,1,0.0,2.0
SYS016,Morgan Bike Mechanics,2276.0,2482,-206.0,4758.0
SYS033,Pier 40 X2,407.0,590,-183.0,997.0
SYS038,Morgan Loading Docks,1332.0,989,343.0,2321.0
Shop Morgan ,Shop Morgan,1137.0,1365,-228.0,2502.0
